method,dataset,dropout,run,prob,prob measure,ticker filename,total return,avg return,total log return,avg log return,profit per trade,sharpe ratio,best benchmark log return,best benchmark profit per trade,best benchmark return,best benchmark sharpe ratio,total trading days skipped,total trading days profitable,total trading days,total trading days averted loss by skipping,std log return before trading,log return beats benchmark,sharpe ratio beats benchmark
Adv-ALSTM,kdd17,0.1,2,0.2,std,SPY.csv,9.426140999999944,0.0952135454545449,0.05143817318724809,0.0005195775069418999,0.0952135454545449,0.037551133380276644,0.2378561999372457,-50.96505499999998,48.03494500000002,0.19485447755565527,0,53,99,0,2.5353893251024826,False,False
Adv-ALSTM,kdd17,0.1,2,0.2,std,TM.csv,0.725200000000001,0.004144000000000005,2.1797952158550404e-05,1.2455972662028803e-07,0.004144000000000005,0.0021765972302509673,-0.12464928105246745,-190.23937200000003,-15.239372000000033,-0.045787158049904166,0,93,175,0,1.9038913534619866,True,True
Adv-ALSTM,kdd17,0.1,2,0.2,std,RDS-B.csv,13.725750000000026,0.07459646739130449,0.27621846692952023,0.0015011873202691317,0.07459646739130449,0.06962442469726737,0.1616212270305311,-175.55101399999995,8.448986000000026,0.042793101743235175,0,100,184,0,1.0707952184710972,True,True
Adv-ALSTM,kdd17,0.1,2,0.2,std,BRK-B.csv,27.940085000000096,0.2271551626016268,0.2136670818418569,0.0017371307466817634,0.2271551626016268,0.12375078475001389,0.15879849920754593,-99.91998100000019,23.080018999999822,0.1019750829586551,0,70,123,0,1.8321280597452507,True,True
Adv-ALSTM,kdd17,0.1,2,0.2,std,JPM.csv,-8.049180999999933,-0.05668437323943615,-0.09846894395857245,-0.0006934432673138905,-0.05668437323943615,-0.04501867260889541,0.057827599847761375,-138.41499299999998,3.5850070000000334,0.020034384324969026,0,81,142,0,1.2512816315578035,False,False
Adv-ALSTM,kdd17,0.1,2,0.2,std,NTT.csv,-5.089999999999954,-0.03029761904761877,-0.11487299759647514,-0.0006837678428361615,-0.03029761904761877,-0.03887573573198706,0.3326198524266885,-152.71001199999995,15.289988000000045,0.1174987414143723,0,85,168,0,0.7798945605916523,False,False
Adv-ALSTM,kdd17,0.1,2,0.2,std,DCM.csv,8.139997000000001,0.04522220555555556,0.3300136875499413,0.0018334093752774517,0.04522220555555556,0.1004577607420579,-0.029089384735960983,-179.920007,0.07999299999998755,0.0009822429251341094,0,92,180,0,0.4523903848847383,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,KO.csv,7.467989000000024,0.06914804629629652,0.17533694541515732,0.0016234902353255308,0.06914804629629652,0.1224981056406129,0.11140642516380052,-103.22190700000007,4.7780929999999335,0.0780272609267515,0,58,108,0,0.568426265759406,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,AMZN.csv,156.94951600000115,0.9286953609467524,0.23320071840317316,0.0013798859077110838,0.9286953609467524,0.06307176590984766,0.42032456112301203,75.00987400000055,244.00987400000054,0.09833708383367368,0,89,169,0,14.747760362290824,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,UNH.csv,-8.54550800000024,-0.060606439716313756,-0.06480818957194706,-0.00045963255015565293,-0.060606439716313756,-0.029336691169749567,0.23076644329164456,-110.55879800000014,30.441201999999862,0.1050380109165751,0,76,141,0,2.0363197691684367,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,SYT.csv,-15.395527000000072,-0.13995933636363703,-0.19480254239657077,-0.001770932203605189,-0.13995933636363703,-0.10013296411178843,0.3110594501084524,-85.96619700000008,24.033802999999924,0.15746556908977094,0,53,110,0,1.4047877084154698,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,CVX.csv,21.35535399999985,0.1368932948717939,0.21482651463030797,0.0013770930425019742,0.1368932948717939,0.081234882186667,0.3246174097059941,-124.80649800000003,31.193501999999953,0.11910802296269035,0,86,156,0,1.6789951561766951,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,PG.csv,4.4243749999999125,0.03483759842519616,0.046224597083831274,0.0003639732053844982,0.03483759842519616,0.03441860275708954,0.1030670646916264,-119.10074700000014,7.899252999999874,0.061531186246692474,0,66,127,0,1.0121068875355426,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,DOW.csv,2.346188999999974,0.014943878980891554,0.018684080175297196,0.00011900688009743436,0.014943878980891554,0.019638858913956742,0.1818291556541576,-148.04926300000002,8.950736999999966,0.07512033632240077,0,81,157,0,0.7606511151031723,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,AAPL.csv,-1.7419740000000985,-0.010955811320755337,-0.03936324250297596,-0.00024756756291179847,-0.010955811320755337,-0.005917523702450419,0.25735007272429644,-132.4324200000001,26.567579999999925,0.09062120898559207,0,85,159,0,1.8502038294573224,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,CHL.csv,-0.9729280000000102,-0.005861012048192833,-0.023115274790637186,-0.00013924864331709148,-0.005861012048192833,-0.00686096843688994,0.06667332797655268,-162.88703000000004,3.1129699999999763,0.02195708432234412,0,79,166,0,0.8542519628856845,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,D.csv,10.727261000000013,0.07662329285714295,0.14025917903587856,0.001001851278827704,0.07662329285714295,0.0767642104817896,0.4260897641479924,-109.65466699999986,30.34533300000014,0.22180895707304285,0,79,140,0,0.9992611048415668,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,MRK.csv,8.721257000000001,0.057376690789473696,0.16878685302666618,0.0011104398225438566,0.057376690789473696,0.06015189754674657,0.3695773058228663,-129.86095499999996,22.13904500000005,0.15423327438896028,0,78,152,0,0.9538812478869634,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,BAC.csv,-2.8587939999999907,-0.015287668449197812,-0.15651311503202336,-0.0008369685295830126,-0.015287668449197812,-0.04432662287171668,0.07204062158729392,-185.82048,1.179520000000009,0.018273908689785987,0,103,187,0,0.3442903897464811,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,NVS.csv,-4.826639999999955,-0.03261243243243213,-0.07274322642084827,-0.0004915082866273531,-0.03261243243243213,-0.0272146974326496,0.3410591489745451,-120.45862199999986,27.541378000000137,0.15715043265540862,0,65,148,0,1.1945936475150303,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,DUK.csv,5.10489699999998,0.03699200724637666,0.07027891591680416,0.0005092675066435084,0.03699200724637666,0.03358366033580256,0.09138619563621972,-131.06746299999998,6.932537000000039,0.04562906898954697,0,79,138,0,1.1013886921124947,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,PFE.csv,5.207066000000001,0.03800778102189782,0.15622146108048035,0.0011403026356239443,0.03800778102189782,0.07706541519709152,0.2403262822704557,-129.51741600000003,7.482583999999986,0.11109794609830324,0,64,137,0,0.49461435224426575,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,PEP.csv,19.27391799999998,0.16759928695652157,0.18577413610860216,0.001615427270509584,0.16759928695652157,0.13754824379364083,-0.0016623956889184905,-115.488128,-0.48812799999998907,-0.0034507704043449856,0,64,115,0,1.2295172572560304,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,XOM.csv,12.063612999999961,0.089360096296296,0.15783479047021332,0.0011691465960756541,0.089360096296296,0.06807481985451196,0.39948287173683794,-103.37731900000004,31.62268099999996,0.1809436452071935,0,72,135,0,1.3126820954952783,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,ORCL.csv,0.731010000000019,0.0056667441860466594,0.030001891810085654,0.00023257280472934616,0.0056667441860466594,0.008914958858971882,0.020672479177644087,-129.03909800000002,-0.03909800000001695,-0.0004767966826402332,0,64,129,0,0.6356695349220086,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,TOT.csv,29.621214000000073,0.16098485869565257,0.6702455786001658,0.0036426390141313355,0.16098485869565257,0.18010992898179107,0.6056820146690924,-156.7748279999999,27.225172000000075,0.16512343938180732,0,99,184,0,0.9075098373107847,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,NGG.csv,-10.842128999999986,-0.0752925624999999,-0.16975970061524095,-0.0011788868098280621,-0.0752925624999999,-0.0702420048804839,0.031229998028195094,-140.8801909999999,3.1198090000000747,0.020166151729169045,0,71,144,0,1.0706358220632508,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,MMM.csv,-20.976714999999984,-0.19789353773584892,-0.12650235063071216,-0.0011934184021765298,-0.19789353773584892,-0.08937560954051013,0.2243000431923728,-71.71638100000004,34.28361899999996,0.14706672933794102,0,59,106,0,2.209530019385266,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,RIO.csv,14.060139999999976,0.0663214150943395,0.5055919508025674,0.0023848676924649406,0.0663214150943395,0.07403849285524183,-0.037518255773465216,-216.142184,-4.142183999999959,-0.021757443922377943,0,108,212,0,0.8970328337931093,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,INTC.csv,2.8500360000000384,0.01925700000000026,0.08654417874295124,0.0005847579644794003,0.01925700000000026,0.03215084127229414,0.06357844686872724,-146.44769799999997,1.5523020000000187,0.017504887497397374,0,81,148,0,0.5991963728085337,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,VZ.csv,0.5162859999999441,0.003661602836879036,-0.002953508849190857,-2.0946871270857143e-05,0.003661602836879036,0.005625439263277416,0.05076431272095147,-138.05629399999998,2.943706000000013,0.03209066412115921,0,80,141,0,0.648158837750346,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,BHP.csv,-1.402975000000005,-0.006649170616113768,-0.11141656009700301,-0.0005280405691801091,-0.006649170616113768,-0.00770251348968693,0.5784031021533895,-194.04159700000002,16.958402999999954,0.09350912188362408,0,108,211,0,0.8621925004224176,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,EXC.csv,0.33221300000002074,0.001845627777777893,-0.008383268366784227,-4.657371314880126e-05,0.001845627777777893,0.003437562167728194,0.3708197260236877,-167.44196499999998,12.558034999999993,0.1310604833309266,0,97,180,0,0.5356039268030626,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,JNJ.csv,14.232167000000103,0.13301090654205705,0.12822726418011066,0.0011983856465430903,0.13301090654205705,0.09755662502944809,0.06234862061347195,-101.39454499999997,5.605455000000049,0.03826847738068923,0,58,107,0,1.3642214263536563,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,VALE.csv,-0.7412399999999963,-0.0033846575342465586,-0.18900746798052578,-0.0008630477989978346,-0.0033846575342465586,-0.01457503724391304,-0.18495877715479006,-220.30661800000001,-1.306617999999991,-0.025697870532753055,0,117,219,0,0.23145072817775544,False,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,GE.csv,-2.8241309999999977,-0.0217240846153846,-0.09189432603152173,-0.0007068794310117056,-0.0217240846153846,-0.050243810508221846,-0.04033660312799151,-130.99843700000002,-0.9984369999999921,-0.017743347458794717,0,62,130,0,0.43284202305251973,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,GOOGL.csv,123.39012600000035,0.850966386206899,0.17667837123421457,0.0012184715257532038,0.850966386206899,0.06835828482931121,0.10826711129680834,-73.32995799999992,71.67004200000008,0.03964354015982959,0,79,145,0,12.4770839562381,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,PTR.csv,6.147221999999935,0.03269798936170178,0.07531012721030861,0.0004005857830335564,0.03269798936170178,0.01975264999169191,0.4070024900649461,-159.69148400000014,28.308515999999837,0.09132540086286448,0,90,188,0,1.6548439423665746,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,T.csv,-1.818053000000024,-0.014780918699187186,-0.044546521306226605,-0.0003621668398880212,-0.014780918699187186,-0.03036071538334801,0.0039838966885586,-123.21788900000004,-0.21788900000003156,-0.003636988727808975,0,78,123,0,0.48042204770394104,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,HD.csv,-16.026510000000044,-0.11447507142857175,-0.13506422152486844,-0.0009647444394633459,-0.11447507142857175,-0.05887309473998763,0.19467924515389992,-114.62003200000014,25.379967999999863,0.09347921192559512,0,75,140,0,1.9477254631945196,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,DIS.csv,28.02651999999999,0.21558861538461532,0.2954928177784234,0.0022730216752186415,0.21558861538461532,0.1529805513372586,0.3095099041081821,-101.07927799999996,28.920722000000023,0.15798230299942734,0,66,130,0,1.4253822437010473,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,BA.csv,11.546247999999949,0.07596215789473651,0.09848749796504197,0.0006479440655594867,0.07596215789473651,0.031018138830834992,-0.03843318325103795,-154.6969639999999,-2.6969639999999093,-0.007241878966872806,0,84,152,0,2.449188406654239,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,UPS.csv,22.77415699999996,0.20334068749999964,0.2093422250433997,0.0018691270093160687,0.20334068749999964,0.16927875599707723,0.3745405605314872,-73.57194900000003,38.42805099999997,0.29358039461932683,0,63,112,0,1.2099265542098652,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,WFC.csv,5.395475000000033,0.033721718750000206,0.13143944478988231,0.0008214965299367645,0.033721718750000206,0.03751172981012525,0.05964747499484638,-157.90905300000009,2.090946999999914,0.014528450266680596,0,77,160,0,0.8995937811183775,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,WMT.csv,13.97356700000006,0.10748897692307738,0.22100559902446654,0.0017000430694189734,0.10748897692307738,0.09811078606037484,-0.0011559202029090276,-129.98871700000007,0.011282999999949084,7.883840166079091e-05,0,68,130,0,1.0998012547240972,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,MA.csv,33.3601009999999,0.2166240324675318,0.35106843784202546,0.002279665180792373,0.2166240324675318,0.14207654392269245,0.2434295799899152,-131.238153,22.76184699999999,0.0964178081399353,0,81,154,0,1.5401042129251161,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,MO.csv,9.65506900000004,0.07543022656250031,0.1538034434707498,0.001201589402115233,0.07543022656250031,0.09019450235967842,0.23675588982357135,-113.462569,14.537431000000012,0.1365149000532721,0,73,128,0,0.8383101303381311,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,MSFT.csv,2.516878999999996,0.017357786206896524,0.03261465672856375,0.0002249286670935431,0.017357786206896524,0.017473149085090556,0.06517654499926426,-141.38923300000005,3.6107669999999743,0.0250714216171406,0,77,145,0,0.9916251391533516,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,CMCSA.csv,-3.278027999999992,-0.026650634146341397,-0.048891225115507135,-0.00039748963508542387,-0.026650634146341397,-0.029298479419942066,0.2876492443344749,-105.96723399999996,17.032766000000052,0.1539782211028973,0,68,123,0,0.9035279663951028,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,SO.csv,-3.0715979999999377,-0.021784382978722962,-0.0620871242065554,-0.00044033421423088934,-0.021784382978722962,-0.03464506583122118,0.09006196331357916,-136.58722,4.412780000000012,0.049804519282461865,0,76,141,0,0.629142767964262,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,SPY.csv,9.426140999999944,0.0952135454545449,0.05143817318724809,0.0005195775069418999,0.0952135454545449,0.037551133380276644,0.2378561999372457,-50.96505499999998,48.03494500000002,0.19485447755565527,0,53,99,0,2.5353893251024826,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,TM.csv,0.725200000000001,0.004144000000000005,2.1797952158550404e-05,1.2455972662028803e-07,0.004144000000000005,0.0021765972302509673,-0.12464928105246745,-190.23937200000003,-15.239372000000033,-0.045787158049904166,0,93,175,0,1.9038913534619866,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,RDS-B.csv,13.725750000000026,0.07459646739130449,0.27621846692952023,0.0015011873202691317,0.07459646739130449,0.06962442469726737,0.1616212270305311,-175.55101399999995,8.448986000000026,0.042793101743235175,0,100,184,0,1.0707952184710972,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,BRK-B.csv,27.940085000000096,0.2271551626016268,0.2136670818418569,0.0017371307466817634,0.2271551626016268,0.12375078475001389,0.15879849920754593,-99.91998100000019,23.080018999999822,0.1019750829586551,0,70,123,0,1.8321280597452507,True,True
Adv-ALSTM,kdd17,0.1,2,0.1,std,JPM.csv,-8.049180999999933,-0.05668437323943615,-0.09846894395857245,-0.0006934432673138905,-0.05668437323943615,-0.04501867260889541,0.057827599847761375,-138.41499299999998,3.5850070000000334,0.020034384324969026,0,81,142,0,1.2512816315578035,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,NTT.csv,-5.089999999999954,-0.03029761904761877,-0.11487299759647514,-0.0006837678428361615,-0.03029761904761877,-0.03887573573198706,0.3326198524266885,-152.71001199999995,15.289988000000045,0.1174987414143723,0,85,168,0,0.7798945605916523,False,False
Adv-ALSTM,kdd17,0.1,2,0.1,std,DCM.csv,8.139997000000001,0.04522220555555556,0.3300136875499413,0.0018334093752774517,0.04522220555555556,0.1004577607420579,-0.029089384735960983,-179.920007,0.07999299999998755,0.0009822429251341094,0,92,180,0,0.4523903848847383,True,True
Adv-ALSTM,kdd17,0.1,2,0.0,std,KO.csv,7.467989000000024,0.06914804629629652,0.17533694541515732,0.0016234902353255308,0.06914804629629652,0.1224981056406129,0.11140642516380052,-103.22190700000007,4.7780929999999335,0.0780272609267515,0,58,108,0,0.568426265759406,True,True
Adv-ALSTM,kdd17,0.1,2,0.0,std,AMZN.csv,156.94951600000115,0.9286953609467524,0.23320071840317316,0.0013798859077110838,0.9286953609467524,0.06307176590984766,0.42032456112301203,75.00987400000055,244.00987400000054,0.09833708383367368,0,89,169,0,14.747760362290824,False,False
Adv-ALSTM,kdd17,0.1,2,0.0,std,UNH.csv,-8.54550800000024,-0.060606439716313756,-0.06480818957194706,-0.00045963255015565293,-0.060606439716313756,-0.029336691169749567,0.23076644329164456,-110.55879800000014,30.441201999999862,0.1050380109165751,0,76,141,0,2.0363197691684367,False,False
Adv-ALSTM,kdd17,0.1,2,0.0,std,SYT.csv,-15.395527000000072,-0.13995933636363703,-0.19480254239657077,-0.001770932203605189,-0.13995933636363703,-0.10013296411178843,0.3110594501084524,-85.96619700000008,24.033802999999924,0.15746556908977094,0,53,110,0,1.4047877084154698,False,False
Adv-ALSTM,kdd17,0.1,2,0.0,std,CVX.csv,21.35535399999985,0.1368932948717939,0.21482651463030797,0.0013770930425019742,0.1368932948717939,0.081234882186667,0.3246174097059941,-124.80649800000003,31.193501999999953,0.11910802296269035,0,86,156,0,1.6789951561766951,False,False
Adv-ALSTM,kdd17,0.1,2,0.0,std,PG.csv,4.4243749999999125,0.03483759842519616,0.046224597083831274,0.0003639732053844982,0.03483759842519616,0.03441860275708954,0.1030670646916264,-119.10074700000014,7.899252999999874,0.061531186246692474,0,66,127,0,1.0121068875355426,False,False
Adv-ALSTM,kdd17,0.1,2,0.0,std,DOW.csv,2.346188999999974,0.014943878980891554,0.018684080175297196,0.00011900688009743436,0.014943878980891554,0.019638858913956742,0.1818291556541576,-148.04926300000002,8.950736999999966,0.07512033632240077,0,81,157,0,0.7606511151031723,False,False
Adv-ALSTM,kdd17,0.1,2,0.0,std,AAPL.csv,-1.7419740000000985,-0.010955811320755337,-0.03936324250297596,-0.00024756756291179847,-0.010955811320755337,-0.005917523702450419,0.25735007272429644,-132.4324200000001,26.567579999999925,0.09062120898559207,0,85,159,0,1.8502038294573224,False,False
Adv-ALSTM,kdd17,0.1,2,0.0,std,CHL.csv,-0.9729280000000102,-0.005861012048192833,-0.023115274790637186,-0.00013924864331709148,-0.005861012048192833,-0.00686096843688994,0.06667332797655268,-162.88703000000004,3.1129699999999763,0.02195708432234412,0,79,166,0,0.8542519628856845,False,False
Adv-ALSTM,kdd17,0.1,2,0.0,std,D.csv,10.727261000000013,0.07662329285714295,0.14025917903587856,0.001001851278827704,0.07662329285714295,0.0767642104817896,0.4260897641479924,-109.65466699999986,30.34533300000014,0.22180895707304285,0,79,140,0,0.9992611048415668,False,False
